Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,eimeria_identification,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,replicate,Sample_ID,dna_quantification,eimeria_qpcr
SRR9326513,AMPLICON,600,38508943,PRJNA548431,SAMN12092113,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",24748395,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria ferrisi,Gastrointestinal tract,Colon,Content,SRX6093385,Germany,Europe,Germany:Brandenburg,Mus musculus,Illumina MiSeq,52.7969 N 13.3994 E,35-SK2807-chip1_S20,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,35-SK2807-chip1,SRP201188,Technical replicate 1,SK_2807-chip1,,
SRR9326515,AMPLICON,600,29017104,PRJNA548431,SAMN12092111,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",18904796,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria ferrisi,Gastrointestinal tract,Colon,Content,SRX6093383,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.15888888 N 12.45833333 E,34-SK2798-chip1_S45,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,34-SK2798-chip1,SRP201188,Technical replicate 1,SK_2798-chip1,,
SRR9326516,AMPLICON,600,44737467,PRJNA548431,SAMN12092112,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",28671362,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria ferrisi,Gastrointestinal tract,Colon,Content,SRX6093382,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.15888888 N 12.45833333 E,34-SK2798-chip2_S73,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,34-SK2798-chip2,SRP201188,Technical replicate 2,SK_2798-chip2,,
SRR9326517,AMPLICON,600,38870600,PRJNA548431,SAMN12092109,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",25345081,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria ferrisi,Gastrointestinal tract,Colon,Content,SRX6093381,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.15888888 N 12.45833333 E,33-SK2796-chip1_S39,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,33-SK2796-chip1,SRP201188,Technical replicate 1,SK_2796-chip1,,
SRR9326518,AMPLICON,600,46732834,PRJNA548431,SAMN12092110,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",30052410,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria ferrisi,Gastrointestinal tract,Colon,Content,SRX6093380,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.15888888 N 12.45833333 E,33-SK2796-chip2_S82,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,33-SK2796-chip2,SRP201188,Technical replicate 2,SK_2796-chip2,,
SRR9326519,AMPLICON,600,79744026,PRJNA548431,SAMN12092195,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",51012346,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria kaunensis,Gastrointestinal tract,Faeces,missing,SRX6093379,Slovakia,Europe,Slovakia:Bratislava,Apodemus flavicollis,Illumina MiSeq,48.17595 N 17.071267 E,SK202-chip3_S120,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,SK202-chip3,SRP201188,Technical replicate 1,SK202-chip3,,
SRR9326521,AMPLICON,600,90015363,PRJNA548431,SAMN12092193,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",58530074,HUMBOLDT UNIVERSITY BERLIN,2010,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093377,Czech Republic,Europe,Czech Republic:Litvinov,Apodemus flavicollis,Illumina MiSeq,50.673317 N 13.562067 E,SB5-chip3_S98,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,SB5-chip3,SRP201188,Technical replicate 1,SB5-chip3,,
SRR9326524,AMPLICON,600,43423092,PRJNA548431,SAMN12092192,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",27796675,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093374,Russia,Europe,Russia:Pskov,Apodemus uralensis,Illumina MiSeq,57.864850 N 28.357833 E,RUS1-14-chip4_S170,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,RUS1-14-chip4,SRP201188,Technical replicate 2,RUS1-14-chip4,,
SRR9326526,AMPLICON,600,97518498,PRJNA548431,SAMN12092190,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",63544248,HUMBOLDT UNIVERSITY BERLIN,2010,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093372,Czech Republic,Europe,Czech Republic:Litvionov,Apodemus flavicollis,Illumina MiSeq,50.673317 N 13.562067 E,RR196-chip4_S174,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,RR196-chip4,SRP201188,Technical replicate 2,RR196-chip4,,
SRR9326529,AMPLICON,600,78338442,PRJNA548431,SAMN12092198,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",50598363,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093369,Slovakia,Europe,Slovakia:Bratislava,Apodemus flavicollis,Illumina MiSeq,48.17595 N 17.071267 E,SK219-chip4_S153,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,SK219-chip4,SRP201188,Technical replicate 2,SK219-chip4,,
SRR9326530,AMPLICON,600,39996836,PRJNA548431,SAMN12092014,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",26270443,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria ferrisi,Gastrointestinal tract,Colon,Content,SRX6093368,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.1494 N 13.2308 E,03-SK2663-chip2_S55,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,03-SK2663-chip2,SRP201188,Technical replicate 2,SK_2663-chip2,,
SRR9326532,AMPLICON,600,52999287,PRJNA548431,SAMN12092016,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",34079351,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria ferrisi,Gastrointestinal tract,Colon,Content,SRX6093366,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.1494 N 13.2308 E,04-SK2664-chip2_S65,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,04-SK2664-chip2,SRP201188,Technical replicate 2,SK_2664-chip2,,
SRR9326536,AMPLICON,600,48383003,PRJNA548431,SAMN12092124,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",31056429,HUMBOLDT UNIVERSITY BERLIN,2013,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria alorani,Gastrointestinal tract,Faeces,missing,SRX6093362,Hungary,Europe,Hungary:Kovacsicstanya,Apodemus agrarius,Illumina MiSeq,47.804167 N 22.076233 E,3HU2AA-chip4_S163,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,3HU2AA-chip4,SRP201188,Technical replicate 2,3HU2AA-chip4,,
SRR9326537,AMPLICON,600,53474322,PRJNA548431,SAMN12092123,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",33916001,HUMBOLDT UNIVERSITY BERLIN,2013,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria alorani,Gastrointestinal tract,Faeces,missing,SRX6093361,Hungary,Europe,Hungary:Kovacsicstanya,Apodemus agrarius,Illumina MiSeq,47.804167 N 22.076233 E,3HU2AA-chip3_S139,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,3HU2AA-chip3,SRP201188,Technical replicate 1,3HU2AA-chip3,,
SRR9326538,AMPLICON,600,48874420,PRJNA548431,SAMN12092126,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",32377467,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria ferrisi,Gastrointestinal tract,Colon,Content,SRX6093360,Germany,Europe,Germany:Brandenburg,Mus musculus,Illumina MiSeq,52.7969 N 13.3994 E,40-SK2812-chip2_S81,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,40-SK2812-chip2,SRP201188,Technical replicate 2,SK_2812-chip2,,
SRR9326539,AMPLICON,600,47765098,PRJNA548431,SAMN12092125,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",31199523,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria ferrisi,Gastrointestinal tract,Colon,Content,SRX6093359,Germany,Europe,Germany:Brandenburg,Mus musculus,Illumina MiSeq,52.7969 N 13.3994 E,40-SK2812-chip1_S32,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,40-SK2812-chip1,SRP201188,Technical replicate 1,SK_2812-chip1,,
SRR9326541,AMPLICON,599,63189025,PRJNA548431,SAMN12092119,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",40464938,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria ferrisi,Gastrointestinal tract,Colon,Content,SRX6093357,Germany,Europe,Germany:Brandenburg,Mus musculus,Illumina MiSeq,52.7969 N 13.3994 E,38-SK2810-chip1_S33,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,38-SK2810-chip1,SRP201188,Technical replicate 1,SK_2810-chip1,,
SRR9326545,AMPLICON,599,11265577,PRJNA548431,SAMN12092145,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",7914534,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,missing,missing,missing,SRX6093353,uncalculated,uncalculated,missing,missing,Illumina MiSeq,missing,48-H2O-chip1_S40,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,48-H2O-chip1,SRP201188,Technical replicate 1,48-H2O-chip1,,
SRR9326547,AMPLICON,600,40041599,PRJNA548431,SAMN12092011,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",26196243,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria ferrisi,Gastrointestinal tract,Colon,Content,SRX6093351,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.1489 N 12.5067 E,02-SK2661-chip1_S41,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,02-SK2661-chip1,SRP201188,Technical replicate 1,SK_2661-chip1,,
SRR9326549,AMPLICON,600,92635709,PRJNA548431,SAMN12092199,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",60428612,HUMBOLDT UNIVERSITY BERLIN,2010,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093349,Czech Republic,Europe,Czech Republic:Struzna,Apodemus flavicollis,Illumina MiSeq,50.184783 N 12.995833 E,STR8-chip3_S115,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,STR8-chip3,SRP201188,Technical replicate 1,STR8-chip3,,
SRR9326550,AMPLICON,599,24593143,PRJNA548431,SAMN12092095,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",17349064,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Gastrointestinal tract,Colon,Content,SRX6093348,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,49.56361111 N 12.5175 E,26-SK2721-chip1_S44,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,26-SK2721-chip1,SRP201188,Technical replicate 1,SK_2721-chip1,,
SRR9326551,AMPLICON,600,91982310,PRJNA548431,SAMN12092177,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",59284403,HUMBOLDT UNIVERSITY BERLIN,2013,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093347,Finland,Europe,Finland:Kuusisto,Apodemus agrarius,Illumina MiSeq,60.382683 N 22.343917 E,F19-chip3_S114,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,F19-chip3,SRP201188,Technical replicate 1,F19-chip3,,
SRR9326553,AMPLICON,600,91133758,PRJNA548431,SAMN12092169,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",59136416,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093345,Bulgaria,Europe,Bulgaria:Nesebar,Apodemus sylvaticus,Illumina MiSeq,42.764450 N 27.738383 E,B5AS4-chip3_S116,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,B5AS4-chip3,SRP201188,Technical replicate 1,B5AS4-chip3,,
SRR9326555,AMPLICON,600,73802266,PRJNA548431,SAMN12092171,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",47421427,HUMBOLDT UNIVERSITY BERLIN,2012,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria alorani,Gastrointestinal tract,Faeces,missing,SRX6093343,Croatia,Europe,Croatia:Lupoglav,Apodemus agrarius,Illumina MiSeq,45.801717 N 16.366050 E,CH1V13AA16-chip3_S109,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,CH1V13AA16-chip3,SRP201188,Technical replicate 1,CH1V13AA16-chip3,,
SRR9326556,AMPLICON,600,53779929,PRJNA548431,SAMN12092172,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",35342632,HUMBOLDT UNIVERSITY BERLIN,2012,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria alorani,Gastrointestinal tract,Faeces,missing,SRX6093342,Croatia,Europe,Croatia:Lupoglav,Apodemus agrarius,Illumina MiSeq,45.801717 N 16.366050 E,CH1V13AA16-chip4_S185,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,CH1V13AA16-chip4,SRP201188,Technical replicate 2,CH1V13AA16-chip4,,
SRR9326557,AMPLICON,600,57517595,PRJNA548431,SAMN12092173,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",37333132,HUMBOLDT UNIVERSITY BERLIN,2012,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093341,Croatia,Europe,Croatia:Sunja,Apodemus flavicollis,Illumina MiSeq,45.362667 N 16.561300 E,CH4V10AF36-chip3_S119,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,CH4V10AF36-chip3,SRP201188,Technical replicate 1,CH4V10AF36-chip3,,
SRR9326558,AMPLICON,600,90521103,PRJNA548431,SAMN12092174,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",58651281,HUMBOLDT UNIVERSITY BERLIN,2012,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093340,Croatia,Europe,Croatia:Sunja,Apodemus flavicollis,Illumina MiSeq,45.362667 N 16.561300 E,CH4V10AF36-chip4_S173,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,CH4V10AF36-chip4,SRP201188,Technical replicate 2,CH4V10AF36-chip4,,
SRR9326559,AMPLICON,599,23861842,PRJNA548431,SAMN12092175,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",16250955,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Plant tissue,missing,missing,SRX6093339,Germany,Europe,Germany:Berlin,missing,Illumina MiSeq,missing,DNA-Agave-chip3_S103,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,DNA-Agave-chip3,SRP201188,Technical replicate 1,DNA-Agave-chip3,,
SRR9326560,AMPLICON,599,4501563,PRJNA548431,SAMN12092146,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",3212640,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,missing,missing,missing,SRX6093499,uncalculated,uncalculated,missing,missing,Illumina MiSeq,missing,48-H2O-chip2_S86,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,48-H2O-chip2,SRP201188,Technical replicate 2,48-H2O-chip2,,
SRR9326561,AMPLICON,600,30115220,PRJNA548431,SAMN12092176,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",20230646,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Plant tissue,missing,missing,SRX6093338,Germany,Europe,Germany:Berlin,missing,Illumina MiSeq,missing,DNA-Agave-chip4_S167,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,DNA-Agave-chip4,SRP201188,Technical replicate 2,DNA-Agave-chip4,,
SRR9326570,AMPLICON,600,56060013,PRJNA548431,SAMN12092042,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",35625129,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Gastrointestinal tract,Colon,Content,SRX6093329,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.1775 N 13.2933 E,13-SK2690-chip2_S69,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,13-SK2690-chip2,SRP201188,Technical replicate 2,SK_2690-chip2,,
SRR9326573,AMPLICON,600,7255428,PRJNA548431,SAMN12092185,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",5135387,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,missing,missing,missing,SRX6093326,uncalculated,uncalculated,missing,missing,Illumina MiSeq,missing,H2O-2-chip4_S186,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,H2O-2-chip4,SRP201188,Technical replicate 1,H2O-2-chip4,,
SRR9326575,AMPLICON,599,8730672,PRJNA548431,SAMN12092183,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",6153228,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,missing,missing,missing,SRX6093324,uncalculated,uncalculated,missing,missing,Illumina MiSeq,missing,H20-chip3_S144,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,H20-chip3,SRP201188,Technical replicate 1,H20-chip3,,
SRR9326576,AMPLICON,600,91340202,PRJNA548431,SAMN12092182,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",58711541,HUMBOLDT UNIVERSITY BERLIN,2013,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093323,Finland,Europe,Finland:Kuusisto,Apodemus agrarius,Illumina MiSeq,60.382683 N 22.343917 E,F37-chip4_S164,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,F37-chip4,SRP201188,Technical replicate 2,F37-chip4,,
SRR9326577,AMPLICON,600,106653632,PRJNA548431,SAMN12092181,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",69772450,HUMBOLDT UNIVERSITY BERLIN,2013,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093322,Finland,Europe,Finland:Kuusisto,Apodemus agrarius,Illumina MiSeq,60.382683 N 22.343917 E,F37-chip3_S128,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,F37-chip3,SRP201188,Technical replicate 1,F37-chip3,,
SRR9326578,AMPLICON,600,88341159,PRJNA548431,SAMN12092180,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",57273528,HUMBOLDT UNIVERSITY BERLIN,2013,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093321,Finland,Europe,Finland:Kuusisto,Apodemus agrarius,Illumina MiSeq,60.382683 N 22.343917 E,F21-chip4_S179,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,F21-chip4,SRP201188,Technical replicate 2,F21-chip4,,
SRR9326579,AMPLICON,600,84853919,PRJNA548431,SAMN12092179,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",54722727,HUMBOLDT UNIVERSITY BERLIN,2013,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093320,Finland,Europe,Finland:Kuusisto,Apodemus agrarius,Illumina MiSeq,60.382683 N 22.343917 E,F21-chip3_S134,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,F21-chip3,SRP201188,Technical replicate 1,F21-chip3,,
SRR9326580,AMPLICON,600,43233997,PRJNA548431,SAMN12092188,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",28298990,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093319,Czech Republic,Europe,Czech Republic:Tymakov,Microtus arvalis,Illumina MiSeq,49.727517 N 13.531000 E,MAC9-8-chip4_S191,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,MAC9-8-chip4,SRP201188,Technical replicate 2,MAC9-8-chip4,,
SRR9326581,AMPLICON,600,60439704,PRJNA548431,SAMN12092187,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",38486404,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093318,Czech Republic,Europe,Czech Republic:Tymakov,Microtus arvalis,Illumina MiSeq,49.727517 N 13.531000 E,MAC9-8-chip3_S118,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:29:00Z,1,MAC9-8-chip3,SRP201188,Technical replicate 1,MAC9-8-chip3,,
